DISTANCE,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
1458,19977,UA,United Air Lines Inc.,14207,POP,11618,EWR,6
1458,20409,B6,JetBlue Airways,11618,EWR,14207,POP,12
1458,19977,UA,United Air Lines Inc.,11618,EWR,14207,POP,5
1458,19977,UA,United Air Lines Inc.,14207,POP,11618,EWR,5
1459,21568,VJT,VistaJet Limited,15618,VNY,16477,QRO,12
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,3
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,12
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,8
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,8
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,11
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,5
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,12
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,9
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,3
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,4
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,4
1460,21452,BC,Skymark Airlines Inc.,14955,SPN,13744,NRT,9
1460,21452,BC,Skymark Airlines Inc.,13744,NRT,14955,SPN,11
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,7
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,7
1464,19977,UA,United Air Lines Inc.,11868,GCM,14100,PHL,12
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,12
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,12
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,1
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,1
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,4
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,4
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,8
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,8
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,11
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,11
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,2
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,2
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,3
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,3
1464,19805,AA,American Airlines Inc.,11868,GCM,14100,PHL,6
1464,19805,AA,American Airlines Inc.,14100,PHL,11868,GCM,6
1465,20107,FX,Federal Express Corporation,15041,SUN,15992,YAM,9
1467,19977,UA,United Air Lines Inc.,11032,CUN,11423,DSM,2
1467,19977,UA,United Air Lines Inc.,11032,CUN,11423,DSM,1
1467,21568,VJT,VistaJet Limited,13398,MMU,14207,POP,3
1467,20422,SY,Sun Country Airlines d/b/a MN Airlines,11423,DSM,11032,CUN,1
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,6
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,6
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,8
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,8
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,7
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,7
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,7
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,7
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,7
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,7
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,8
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,8
1468,20151,M6,Amerijet International,11654,FDF,13303,MIA,7
1468,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11654,FDF,13303,MIA,12
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,2
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,2
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,9
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,9
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,1
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,1
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,10
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,10
1468,20402,GL,Miami Air International,13303,MIA,11654,FDF,10
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,9
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,10
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,10
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,1
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,12
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,12
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,12
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,12
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,12
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,1
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,1
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,4
1468,19805,AA,American Airlines Inc.,11654,FDF,13303,MIA,4
1468,19805,AA,American Airlines Inc.,13303,MIA,11654,FDF,4
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,4
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,3
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,3
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,4
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,4
1468,20151,M6,Amerijet International,11654,FDF,13303,MIA,11
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,11
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,12
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,12
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,5
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,5
1468,19977,UA,United Air Lines Inc.,11032,CUN,14100,PHL,7
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,12
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,12
1468,20169,L2,Lynden Air Cargo Airlines,14955,SPN,13694,NGO,1
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,3
1468,20409,B6,JetBlue Airways,11032,CUN,14100,PHL,7
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,5
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,5
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,5
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,5
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,8
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,8
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,8
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,8
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,8
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,9
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,9
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,5
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,6
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,6
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,6
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,11
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,11
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,4
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,2
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,2
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,11
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,11
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,1
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,1
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,2
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,2
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,7
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,7
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,11
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,11
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,2
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,2
1468,20151,M6,Amerijet International,13303,MIA,11654,FDF,2
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,10
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,10
1468,21652,27Q,"Jet Aviation Flight Services, Inc.",14207,POP,15167,TEB,1
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,9
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,9
1468,20452,YX,Republic Airline,11654,FDF,13303,MIA,9
1468,20452,YX,Republic Airline,13303,MIA,11654,FDF,9
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,1
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,1
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,1
1468,21161,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,11654,FDF,12
1468,19532,AF,Compagnie Natl Air France,11654,FDF,13303,MIA,3
1468,19532,AF,Compagnie Natl Air France,13303,MIA,11654,FDF,3
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,3
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,3
1468,19805,AA,American Airlines Inc.,11032,CUN,14100,PHL,6
1468,19805,AA,American Airlines Inc.,14100,PHL,11032,CUN,6
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,3
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,3
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,4
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,4
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,5
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,5
1468,20436,F9,Frontier Airlines Inc.,11032,CUN,14100,PHL,6
1468,20436,F9,Frontier Airlines Inc.,14100,PHL,11032,CUN,6
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,8
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,8
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,7
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,7
1469,20250,5D,Aerolitoral,10397,ATL,11874,GDL,2
1469,20250,5D,Aerolitoral,11874,GDL,10397,ATL,2
1469,21823,D8,Norwegian Air International Ltd.,11654,FDF,11697,FLL,2
1469,21823,D8,Norwegian Air International Ltd.,11697,FLL,11654,FDF,2
1469,21823,D8,Norwegian Air International Ltd.,11654,FDF,11697,FLL,3
1469,21823,D8,Norwegian Air International Ltd.,11697,FLL,11654,FDF,3
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,4
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,4
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,5
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,5
1469,19977,UA,United Air Lines Inc.,13158,MAF,16271,YYZ,2
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,3
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,3
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,6
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,6
1469,20250,5D,Aerolitoral,10397,ATL,11874,GDL,1
1469,20250,5D,Aerolitoral,11874,GDL,10397,ATL,1
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,9
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,9
1469,20250,5D,Aerolitoral,10397,ATL,11874,GDL,3
1469,20250,5D,Aerolitoral,11874,GDL,10397,ATL,3
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,10
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,10
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,1
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,1
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,11
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,11
1469,21823,D8,Norwegian Air International Ltd.,11654,FDF,11697,FLL,1
1469,21823,D8,Norwegian Air International Ltd.,11697,FLL,11654,FDF,1
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,2
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,2
1469,19790,DL,Delta Air Lines Inc.,10397,ATL,11874,GDL,12
1469,19790,DL,Delta Air Lines Inc.,11874,GDL,10397,ATL,12
1469,21652,27Q,"Jet Aviation Flight Services, Inc.",10312,ANU,13936,ORL,1
1471,20151,M6,Amerijet International,16477,QRO,11996,GSP,3
1471,20372,KLQ,Kalitta Charters II,16477,QRO,11996,GSP,8
1471,20447,U7,USA Jet Airlines Inc.,11996,GSP,16477,QRO,6
1471,20201,AMQ,Ameristar Air Cargo,16477,QRO,11996,GSP,1
1471,20166,GFQ,Gulf And Caribbean Cargo,11996,GSP,16477,QRO,7
1472,19977,UA,United Air Lines Inc.,11193,CVG,13180,MBJ,10
1472,20402,GL,Miami Air International,13180,MBJ,11193,CVG,4
1472,20422,SY,Sun Country Airlines d/b/a MN Airlines,11193,CVG,13180,MBJ,1
1472,20422,SY,Sun Country Airlines d/b/a MN Airlines,13180,MBJ,11193,CVG,1
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,6
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,6
1473,19977,UA,United Air Lines Inc.,11032,CUN,11433,DTW,2
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,9
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,9
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,8
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,8
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,7
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,7
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,4
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,4
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,10
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,10
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,1
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,1
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11032,CUN,11433,DTW,2
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11433,DTW,11032,CUN,2
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,4
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,4
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,5
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,5
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,3
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,3
1473,19977,UA,United Air Lines Inc.,11032,CUN,11433,DTW,1
1473,19977,UA,United Air Lines Inc.,11032,CUN,11433,DTW,7
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,11
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,11
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,3
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,3
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,7
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,7
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,6
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,6
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,8
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,8
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11032,CUN,11433,DTW,1
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11433,DTW,11032,CUN,1
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,5
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,5
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,9
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,9
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,10
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,10
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,1
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,1
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,11
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,11
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,2
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,2
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11032,CUN,11433,DTW,3
1473,21342,VB,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus",11433,DTW,11032,CUN,3
1473,19790,DL,Delta Air Lines Inc.,11032,CUN,11433,DTW,12
1473,19790,DL,Delta Air Lines Inc.,11433,DTW,11032,CUN,12
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,2
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,2
1473,20416,NK,Spirit Air Lines,11032,CUN,11433,DTW,12
1473,20416,NK,Spirit Air Lines,11433,DTW,11032,CUN,12
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,7
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,7
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,10
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,10
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,12
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,12
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,1
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,1
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,4
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,4
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,5
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,5
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,8
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,8
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,9
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,9
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,11
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,11
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,2
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,2
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,3
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,3
1474,19805,AA,American Airlines Inc.,13303,MIA,14065,PEI,6
1474,19805,AA,American Airlines Inc.,14065,PEI,13303,MIA,6
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,8
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,8
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,8
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,8
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,6
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,7
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,7
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,3
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,3
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,10
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,10
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,4
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,4
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,11
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,11
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,5
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,5
1475,20166,GFQ,Gulf And Caribbean Cargo,16091,YIP,13514,MTY,1
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,3
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,3
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,7
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,7
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,6
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,6
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,4
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,4
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,5
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,5
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,2
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,2
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,9
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,9
1475,20372,KLQ,Kalitta Charters II,11540,ELP,16166,YQG,8
1475,20372,KLQ,Kalitta Charters II,16091,YIP,13514,MTY,8
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,9
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,9
1475,20447,U7,USA Jet Airlines Inc.,13514,MTY,16091,YIP,9
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,10
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,10
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,1
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,1
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,1
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,1
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,11
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,11
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,2
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,2
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,6
1475,19790,DL,Delta Air Lines Inc.,12478,JFK,15013,STI,12
1475,19790,DL,Delta Air Lines Inc.,15013,STI,12478,JFK,12
1475,20409,B6,JetBlue Airways,12478,JFK,15013,STI,12
1475,20409,B6,JetBlue Airways,15013,STI,12478,JFK,12
1475,20447,U7,USA Jet Airlines Inc.,13514,MTY,16091,YIP,4
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,8
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,8
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,2
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,2
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,3
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,3
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,11
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,11
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,12
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,12
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,1
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,1
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,7
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,7
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,10
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,10
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,9
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,9
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,4
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,4
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,6
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,6
1476,19977,UA,United Air Lines Inc.,12266,IAH,12990,LIR,5
1476,19977,UA,United Air Lines Inc.,12990,LIR,12266,IAH,5
1477,20166,GFQ,Gulf And Caribbean Cargo,14886,SLW,15295,TOL,10
1477,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,14886,SLW,15295,TOL,2
1477,20166,GFQ,Gulf And Caribbean Cargo,14886,SLW,15295,TOL,9
1477,20447,U7,USA Jet Airlines Inc.,14886,SLW,15295,TOL,10
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,2
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,2
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,3
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,3
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,11
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,11
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,12
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,12
1479,19805,AA,American Airlines Inc.,11244,CZM,13930,ORD,12
1479,19805,AA,American Airlines Inc.,13930,ORD,11244,CZM,12
1479,19805,AA,American Airlines Inc.,11244,CZM,13930,ORD,1
1479,19805,AA,American Airlines Inc.,13930,ORD,11244,CZM,1
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,1
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,1
1479,19977,UA,United Air Lines Inc.,11244,CZM,13930,ORD,4
1479,19977,UA,United Air Lines Inc.,13930,ORD,11244,CZM,4
